2019-10-22,0.675,24.875,0.375,8.625,10.25,2019-10-23,0.525,25,0,6.375,7.625,2019-10-24,0.525,24.75,0.25,4.875,9.25,2019-10-25,0.925,25,1,5.75,9.625,2019-10-26,0.95,24.375,1,6.375,9.75,2019-10-27,0.75,24.5,0.625,7.125,9.25,2019-10-28,0.575,24.5,0.75,7.25,9.5,2019-10-29,0.65,25.5,0.5,5.75,9,2019-10-30,0.85,25.25,0,7.5,7.5,2019-10-31,0.725,24.75,0.75,8.5,12.5
2019-10-23,0.6375,24.75,0.125,4.75,7.125,2019-10-24,0.575,25,0.375,6.625,9.375,2019-10-25,1.0625,24.625,1,6.25,9.375,2019-10-26,0.8375,24.25,0.875,6.25,8.875,2019-10-27,0.65,24.5,0.125,6,9.125,2019-10-28,0.625,24.625,1,6.75,9.5,2019-10-29,0.775,25.75,0.75,4.75,7.5,2019-10-30,0.9,24.25,0.5,6,9.25,2019-10-31,1.025,25.25,1,7.25,11.25,2019-11-01,0.9,25.5,1,7.75,10.5
2019-10-24,0.6,24.875,0.5,6.75,9.5,2019-10-25,0.9375,24.75,1,6.25,9.25,2019-10-26,0.85,24.125,1,6.125,8.625,2019-10-27,0.6625,24.5,0.125,5.875,8.625,2019-10-28,0.675,25.5,0.625,5.375,7.75,2019-10-29,0.7125,25.25,0.125,4.875,7.25,2019-10-30,0.8,25,1,8.75,13,2019-10-31,0.8,24.5,1,8.5,12,2019-11-01,1.1,24.5,1,6.75,9.5,2019-11-02,1.1,25.25,1,7.25,10
2019-10-25,0.925,24.875,1,6.875,10.125,2019-10-26,0.85,24.25,1,6.75,9.875,2019-10-27,0.7,24.625,0.5,6.125,8.75,2019-10-28,0.6875,25,0.625,6.125,9,2019-10-29,0.725,25,0.375,5.125,7.375,2019-10-30,0.85,24.75,1,9.625,13.25,2019-10-31,0.95,25.25,1,7.75,10.75,2019-11-01,1.025,25.5,1,8.75,12,2019-11-02,1.075,25.75,1,7.5,11,2019-11-03,1,25,1,7.75,10.5
2019-10-26,0.8625,24.375,1,6.625,9.5,2019-10-27,0.7625,24.75,1,6.625,9.125,2019-10-28,0.7125,25.375,0.625,4.875,7.5,2019-10-29,0.7375,25.25,0.375,6.125,8.875,2019-10-30,0.8875,24.875,1,9.25,12.625,2019-10-31,0.9875,24.875,1,9,12,2019-11-01,1.1,24.25,1,8.5,11.75,2019-11-02,1.05,25,1,8.25,12,2019-11-03,0.95,25,1,8.75,12,2019-11-04,1.125,25.25,1,7.5,11
2019-10-27,0.75,25.25,0.25,4.875,6.875,2019-10-28,0.7,25.5,0.5,4.75,6.625,2019-10-29,0.75,25.125,0.5,5.5,9.125,2019-10-30,0.8875,25,1,8.875,12,2019-10-31,0.975,25.125,1,8.375,11.5,2019-11-01,1.1375,24.375,1,8.5,11.5,2019-11-02,1.15,25.25,1,7.75,10.75,2019-11-03,1.175,25.5,1,8,11.5,2019-11-04,1.075,25,1,7.25,10.5,2019-11-05,1.05,24.25,1,8.5,11.75
2019-10-28,0.75,25.5,0.5,4.375,5.875,2019-10-29,0.75,24.875,0.75,5.875,10.125,2019-10-30,0.8125,24.75,1,8.25,11.625,2019-10-31,1.025,25.25,1,9.375,12.375,2019-11-01,1.1875,24.625,1,8.625,11.75,2019-11-02,1.175,24.875,1,8.375,11,2019-11-03,1.125,24.75,1,7.75,11.25,2019-11-04,1.075,24,1,8.75,13,2019-11-05,1.05,24,1,8.25,12,2019-11-06,1.1,24,1,6.5,9.25
2019-10-29,0.7375,24.875,0.625,7,9.875,2019-10-30,0.8,25.125,1,8.75,11.875,2019-10-31,0.9375,24.625,1,9.125,12.25,2019-11-01,1.2625,24.625,1,9,12,2019-11-02,1.3,23.875,1,7.125,10,2019-11-03,1.1125,23.5,1,7.75,10.875,2019-11-04,1.1,24.5,1,8.5,12,2019-11-05,1.075,23.5,1,10,13.75,2019-11-06,1.1,23.75,1,7.25,11.25,2019-11-07,1.075,24,1,7,10.25
2019-10-30,0.775,24.75,0.875,9,13.5,2019-10-31,0.95,25.25,1,9.625,12.875,2019-11-01,1.175,25,1,9,12.25,2019-11-02,1.3,25.25,1,8,10.375,2019-11-03,1.175,24.625,1,6.875,9.875,2019-11-04,1.0625,24.375,1,9.375,12.75,2019-11-05,0.925,23.75,1,8.75,14,2019-11-06,1.175,23.75,1,10,13,2019-11-07,1.275,25.25,1,8.25,10.75,2019-11-08,1.15,25.25,1,7.5,10.5
2019-10-31,1,25.5,1,9,12.25,2019-11-01,1.175,25.125,1,9.125,12.375,2019-11-02,1.3125,25,1,7.5,10.125,2019-11-03,1.0625,25.25,1,6.625,9.625,2019-11-04,1.025,25,1,7.625,10.375,2019-11-05,0.9625,25,1,9.5,13.25,2019-11-06,1.15,25,1,9.75,12.75,2019-11-07,1.475,24.25,1,8,11.75,2019-11-08,1.425,23.75,1.25,10.25,14.75,2019-11-09,1.425,23.75,1,10,13.5
